date,industry,sales_amount,mom_growth_pct,yoy_growth_pct,sales_index
2022-11,Food & Beverage Stores,391596.0,0.008036573876244013,,107.0604285194835
2022-11,General Merchandise,447792.0,0.02435341968129645,,116.20336731092611
2022-11,Motor Vehicles & Parts,676500.0,-0.05253693215240085,,101.17733627667403
2022-11,Nonstore Retail (E-commerce),420650.0,0.0644085466452089,,112.50003343041526
2022-11,Other Specialty Retail,485655.0,-0.029204521603550138,,109.46262103535946
2022-12,Clothing & Accessories,136284.0,0.18627485115420783,,157.35728801034548
2022-12,Electronics & Appliances,66204.0,0.05241070151175542,,116.82990100058235
2022-12,Food & Beverage Stores,406847.0,0.038945750211953234,,111.22997722618797
2022-12,General Merchandise,486821.0,0.08715877014328077,,126.33150989225435
2022-12,Motor Vehicles & Parts,691392.0,0.02201330376940125,,103.40458371471132
